time,ground_pelvis_0,ground_pelvis_1,ground_pelvis_2,ground_pelvis_4,hip_r_0,hip_r_1,knee_r_0,ankle_r_0,hip_l_0,hip_l_1,knee_l_0,ankle_l_0
0.16899999999999912,0.009383711435221495,0.05789031690927011,0.012063921993539676,0.9360964852152069,-0.10319844706438583,-0.03146563485154974,-0.06530050025119181,0.15710204159981944,0.3803946053040019,0.04226072436888475,-0.6061770129578375,-0.009109380636278634
0.17075000000000004,0.009459513421724824,0.05825899919179217,0.01080944531265623,0.935856881103676,-0.10571358753544474,-0.03194599948386682,-0.06490310609487522,0.15886291685154597,0.38112980343547886,0.042736102677592244,-0.5964011234909133,-0.008728479791351844
0.1729999999999998,0.009538001605943895,0.05871999149619106,0.009165032943489979,0.9355388113686588,-0.10889557291276433,-0.03255389832777302,-0.06446575543315933,0.16114887079296675,0.38202059314584735,0.043305708199014595,-0.583728590145223,-0.008420640186329875
0.17524999999999955,0.009593406506703728,0.05916427731518833,0.0074855619575042625,0.9352094202965957,-0.11201526542134717,-0.03314815187739518,-0.064115432547013,0.16345858397644206,0.3828547423441422,0.043825496710934546,-0.570948823194095,-0.008324090393360154
0.1774999999999993,0.009626283875509529,0.059590728573850206,0.005770599770286413,0.9348688553024865,-0.11507092000101685,-0.03372716702213812,-0.0638562123820215,0.16578297082039414,0.38363418922736453,0.0442930588556176,-0.5580711706613961,-0.00844310644863037
0.17974999999999905,0.009641504545801467,0.060000173310058594,0.0040195151332495255,0.9345176283190891,-0.11806693059387872,-0.03429172431691183,-0.06368930081245824,0.16811948389012624,0.3843543435802992,0.044708330782324085,-0.5451006214396273,-0.008775635044762519
0.18149999999999997,0.009645242499260007,0.06030782727413164,0.0026326770967238255,0.9342374814603324,-0.12036058322167982,-0.03472181943017193,-0.06362282703683751,0.16995221614073483,0.3848689843452527,0.04499600349508833,-0.5349501410480524,-0.009177051679314534
0.18374999999999972,0.009641468390549073,0.06068855634152618,0.0008180099985082624,0.9338685508024267,-0.12326375154853111,-0.03526192766935736,-0.06362032046137492,0.1723377856085661,0.38547143860026806,0.045319142220394903,-0.5218250060775346,-0.00986949440169116
0.18599999999999947,0.009628214034908487,0.06105072852054364,-0.0010327368021073083,0.9334899021498755,-0.12611307851375556,-0.035785188419238396,-0.0637154087163636,0.17475307002236495,0.3860092893959205,0.04558677445952047,-0.5086240317256452,-0.01075744323105959
0.18824999999999922,0.009605943626736125,0.06139340627762823,-0.0029188797410952946,0.933101694660344,-0.12890700354569284,-0.03629024275723387,-0.06391150346275916,0.17719315920732603,0.38648484231003355,0.04579776382095659,-0.49535630403379916,-0.011842451488464837
0.19012500000000013,0.009581407090328578,0.06166421401387014,-0.004515821468465679,0.9327710433926689,-0.13119343322708293,-0.03669706684328036,-0.06415293990847418,0.17924900382671097,0.38683480118864566,0.045931247062345665,-0.4842555484548971,-0.012901030388824487
0.1922499999999999,0.009547280968846973,0.06195511708491025,-0.006349907158356701,0.9323885520210067,-0.13373913818705271,-0.037142425140776196,-0.06451237244088548,0.18161638020057141,0.38718314065335646,0.04603780218858536,-0.471634064391343,-0.014276449019253378
0.19449999999999965,0.009501349088841116,0.06224213015032032,-0.008317476098308532,0.931974472303962,-0.1363773823096938,-0.03759229879924163,-0.0649955777324638,0.18417022325177387,0.38750285737875634,0.046096998739272685,-0.4582350415807102,-0.015932439646064264
0.1967499999999994,0.009445887468507965,0.0625038023619724,-0.01031210624161422,0.9315512141568661,-0.1389543365145008,-0.038015160960769394,-0.06558897639300189,0.18675987084895365,0.387774612489644,0.04609641016136921,-0.4448108661171216,-0.017777068189586735
0.19899999999999915,0.009383795124086467,0.06273754944014844,-0.012334338642871272,0.9311191489984892,-0.14147098384489545,-0.038407722692370326,-0.0662954613773099,0.1893738971107419,0.3879976860519374,0.0460330946355047,-0.4313709016904266,-0.019789922815969703
0.20075000000000007,0.009333109807579445,0.06289953919706154,-0.01392545761971961,0.9307772692100769,-0.14338853656224393,-0.03869122313112242,-0.0669238094493262,0.19142553176710175,0.3881366316179196,0.04594057081779494,-0.4209121837536651,-0.021460225985133252
0.20299999999999982,0.009265734960537047,0.06308100628605821,-0.01599116078432653,0.930330375189014,-0.14580349771077963,-0.03902544134093544,-0.06783374594310204,0.19409640759024943,0.3882731519206,0.04576638157376802,-0.4074682766134105,-0.023729912382511917
0.20524999999999957,0.009197535124952121,0.063229462842676,-0.018076744763867232,0.9298754842367078,-0.14816234806528844,-0.039321712854134036,-0.06886013395238332,0.19680132088854255,0.3883646629148515,0.045528220440261016,-0.39404091808958175,-0.02612470299261881
0.20749999999999932,0.00913271184690029,0.06334407975289987,-0.02018291838320891,0.9294130966523481,-0.15046788777240258,-0.03957884167225174,-0.07000483660012488,0.19953694419698356,0.38840930803506346,0.04522507704368499,-0.3806401303002906,-0.028636201669846196
0.20974999999999908,0.009074479190604504,0.06342628014182904,-0.022311022067877946,0.9289436319863138,-0.15272196420027254,-0.03979818465269336,-0.0712699717231918,0.2023172192677777,0.388405610552328,0.04485825990068829,-0.36727386510880605,-0.03126060148080144
0.2115,0.009034247454172108,0.06346932341470456,-0.023981583267497313,0.9285737334827834,-0.15443923382460012,-0.03994404819932315,-0.07233891680944192,0.20453180678409313,0.3883702256928407,0.04453078106556129,-0.3569069318012759,-0.03337898148011223
0.21374999999999975,0.008989385583856922,0.06349732904603132,-0.026147954218459474,0.9280921894430539,-0.156600569731734,-0.04009872342254449,-0.07382389765223236,0.20745894743299292,0.3882857770207349,0.04405594390800499,-0.34362538500696443,-0.036197276383928056
0.2159999999999995,0.008953042263274234,0.06349061444515608,-0.02833339756219461,0.9276041981632347,-0.15870947401873495,-0.04021157580477987,-0.07543342159652244,0.21044920049690652,0.3881609457114057,0.04351756931361083,-0.3304113985042625,-0.03911060533975751
0.21824999999999925,0.008925402898517282,0.06344519900370961,-0.030535849047500088,0.9271100068909849,-0.16076541733938107,-0.04027772557601998,-0.07716711533021908,0.213466488624419,0.3879995093484157,0.04291287124760783,-0.31727982832585333,-0.04210501651482607
0.22012500000000015,0.008907971188713983,0.06337645247551514,-0.03238218882411976,0.9266935181590772,-0.16243675831390042,-0.04029518752193617,-0.07870696909206393,0.2159909686185243,0.38784101144020233,0.04235814758290732,-0.3064102264869935,-0.04465255685792282
0.22224999999999992,0.008892111270049734,0.06326481363880083,-0.0344839887448392,0.9262163383107747,-0.1642821478274156,-0.04027308315317491,-0.0805577718418796,0.21887404256349954,0.3876408652856523,0.04167545565460901,-0.2941837727785802,-0.04758699939616717
0.22449999999999967,0.008877863464416135,0.06310732877022407,-0.0367170465478917,0.925705142751595,-0.16617739631192954,-0.04020018309634161,-0.08263971011923843,0.22195110735069298,0.38741241269069887,0.04089161321164886,-0.28136263268844497,-0.050734475036726956
0.22674999999999942,0.008866910912584734,0.06290949525837315,-0.038956705889574145,0.9251881396250633,-0.16801311845310554,-0.04007618125854078,-0.0848454858278894,0.22503621942838703,0.3871705492274211,0.040046233566544596,-0.26868593314399336,-0.053909103969884485
0.22899999999999918,0.008860342643632908,0.0626724682078854,-0.041202684015635586,0.9246656860797124,-0.16979060423799816,-0.039902131830532706,-0.08717359453159913,0.22812979563243033,0.38691713895903995,0.03914129249787384,-0.256166450871382,-0.05709949381572303
0.2307500000000001,0.008858111994217849,0.062462282822582066,-0.04295360184993738,0.924255714448228,-0.1711326531721788,-0.03973318147285656,-0.08906912811958273,0.23056258592522533,0.38671377228870574,0.03839808455740962,-0.24654450020148966,-0.05958627735296998
0.23299999999999985,0.008859514505988495,0.062160022556611294,-0.0452091412199357,0.923724211797574,-0.17280703842638104,-0.03947356200229718,-0.091615538349348,0.23375883729767893,0.3864456231067975,0.03739405297431164,-0.23433088330283214,-0.06278290113812542
0.2352499999999996,0.00887276599175267,0.06182189108707014,-0.04746888581826183,0.9231886497273086,-0.17443328673237563,-0.039166830994363216,-0.09428003574381397,0.23701801526894906,0.3861645571436167,0.03633713635227571,-0.22230700858013805,-0.06596586161232346
0.23749999999999935,0.008905526939777971,0.06144781361892048,-0.04973248357585389,0.9226500624413727,-0.17602182556038962,-0.03881381764231096,-0.09705571846677466,0.24029648337381104,0.385864256445522,0.0352288026876485,-0.2104859103409995,-0.0691214256203568
0.2397499999999991,0.008960453125210674,0.06103819234964489,-0.05199989691902721,0.9221090958932401,-0.17757676380098822,-0.03841556762891111,-0.0999385157433301,0.24356718210390074,0.38554368507500997,0.03407055548952473,-0.19887941112515978,-0.07223869059447802
0.24150000000000002,0.00901657048395814,0.060695669188850124,-0.05376595510914966,0.9216868048811871,-0.17876086680055292,-0.038075140585452846,-0.10225507077031484,0.24611351127760991,0.3852836948344837,0.03313629292316736,-0.19000749241510717,-0.07463181495068472
0.24374999999999977,0.009103046855746297,0.060226459301011184,-0.05603903736176173,0.9211419956676373,-0.1802480535585798,-0.0376000211583888,-0.10532867904255747,0.24939861788420642,0.3849409479407829,0.031895049729363925,-0.17881099912597018,-0.07766232045680747
0.24599999999999952,0.009204074148583478,0.059726532810306605,-0.058313124354874284,0.9205954248146828,-0.18169569951088219,-0.03708508731286242,-0.10850424063151243,0.2526649443659758,0.38459349159700246,0.030612172282448624,-0.167866213070951,-0.08063040167547868
0.24824999999999928,0.009317012351974487,0.059196565537620045,-0.060585211433481584,0.9200473980747844,-0.18310311051663625,-0.03653118336515764,-0.11177612629096251,0.25587995789999546,0.38424828062789307,0.02929045499302574,-0.15719049664305632,-0.08352325382208085
0.25012500000000015,0.00941730830325998,0.05873200342607501,-0.06247418906582996,0.9195897147191787,-0.18424333378970292,-0.036039335257340675,-0.11457425473885255,0.2585217975857328,0.38396865975369154,0.028160952602620734,-0.14851183582599228,-0.08586786969610184
0.25225,0.009534993403651028,0.05818044946480631,-0.06460669820831806,0.9190700383932333,-0.18549788349790913,-0.03544778991305701,-0.11782395974565228,0.26150638350882727,0.38366672949613156,0.02685185084401562,-0.1389273368982553,-0.08844473283637912
0.2544999999999997,0.009667072920332614,0.0575692869436943,-0.06685169192349842,0.9185193469922828,-0.18678858693162007,-0.03478402727684652,-0.12135047057001697,0.26466040222030746,0.3833639802034944,0.025436440816012196,-0.1290830040498158,-0.0910696820543806
0.2567499999999995,0.00980963482911031,0.05693286613610662,-0.06908013052753689,0.9179689911628739,-0.1880478381781624,-0.034085630883256335,-0.124955157539774,0.2677660400964654,0.3830783130558971,0.023996220232064495,-0.11956564330857765,-0.09357667107007459
0.25899999999999923,0.009960567144474979,0.056273338529469814,-0.07128862851671638,0.9174193961052913,-0.18927693810151003,-0.033355344792538905,-0.12862999074129222,0.27078438031111546,0.38281488137421293,0.02253548446108883,-0.1103891984018465,-0.09595908357510465
0.26075000000000015,0.010079169282380325,0.05574540385755166,-0.07299032751145638,0.9169924454981188,-0.19020846504587668,-0.032765915320686914,-0.1315348391682051,0.2730723229033796,0.3826321921651183,0.021387104872089766,-0.10349561159997082,-0.09772635985534461
0.2629999999999999,0.010228943046736685,0.05504988932233457,-0.07515539803081739,0.9164442280057059,-0.19137216928338294,-0.03198281229054325,-0.1353268111729552,0.27597105818130463,0.38243222426573786,0.019898436050866285,-0.09495373927112837,-0.09989306394586732
0.26524999999999965,0.010379089023813643,0.05434390292928169,-0.07729491213519876,0.9158975147853226,-0.19250667453812073,-0.031182456458656617,-0.13916996533388432,0.2788595648984729,0.38226829680708446,0.01840595068894311,-0.08678048327701622,-0.10194486945985293
0.2674999999999994,0.010534662229727302,0.05363814589019377,-0.07941011497637626,0.9153531567501795,-0.1936238760267372,-0.0303795187127244,-0.14304775132676958,0.2817761157417948,0.3821348214368186,0.01692193856546632,-0.07898259497689389,-0.10388591895525565
